biomodels_id	predicate	object_curie	object_label
BIOMD0000000660	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:28317845	
BIOMD0000000660	http://biomodels.net/biology-qualifiers/isDescribedBy	pubmed:28317845	
BIOMD0000000660	http://biomodels.net/biology-qualifiers/hasProperty	pw:0001360	DNA damage response pathway
BIOMD0000000660	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
BIOMD0000000661	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1006230046	
BIOMD0000000661	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000661	
BIOMD0000000661	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:12208611	
BIOMD0000000661	http://biomodels.net/model-qualifiers/unknownQualifier	mamo:0000046	ordinary differential equation model
BIOMD0000000661	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
BIOMD0000000661	http://biomodels.net/biology-qualifiers/isVersionOf	go:1902044	regulation of Fas signaling pathway
BIOMD0000000661	http://biomodels.net/biology-qualifiers/isVersionOf	pw:0000106	extrinsic apoptotic pathway
BIOMD0000000661	http://biomodels.net/biology-qualifiers/isVersionOf	go:0002418	immune response to tumor cell
BIOMD0000000662	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1006230057	
BIOMD0000000662	http://biomodels.net/model-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
BIOMD0000000662	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:15038986	
BIOMD0000000662	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000662	
BIOMD0000000662	http://biomodels.net/biology-qualifiers/isVersionOf	efo:0000339	chronic myelogenous leukemia
BIOMD0000000662	http://biomodels.net/biology-qualifiers/hasProperty	go:0002262	myeloid cell homeostasis
BIOMD0000000662	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
BIOMD0000000663	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL0911270008	
BIOMD0000000663	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000663	
BIOMD0000000663	http://biomodels.net/biology-qualifiers/isVersionOf	efo:0000764	HIV infection
BIOMD0000000663	http://biomodels.net/biology-qualifiers/isVersionOf	go:0046718	viral entry into host cell
BIOMD0000000663	http://biomodels.net/biology-qualifiers/occursIn	bto:0000782	T-lymphocyte
BIOMD0000000663	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
BIOMD0000000663	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:11676	Human immunodeficiency virus 1
BIOMD0000000663	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:17379260	
BIOMD0000000664	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL8687732743	
BIOMD0000000664	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:18171696	
BIOMD0000000664	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:18171696	
BIOMD0000000664	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000664	
BIOMD0000000664	http://biomodels.net/biology-qualifiers/occursIn	bto:0000848	melanoma cell
BIOMD0000000664	http://biomodels.net/biology-qualifiers/hasProperty	go:0043408	regulation of MAPK cascade
BIOMD0000000664	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
BIOMD0000000664	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
BIOMD0000000665	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1006230001	
BIOMD0000000665	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000665	
BIOMD0000000665	http://biomodels.net/biology-qualifiers/hasPart	go:0006897	endocytosis
BIOMD0000000665	http://biomodels.net/biology-qualifiers/isVersionOf	reactome:R-HSA-449836	Other interleukin signaling
BIOMD0000000665	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
BIOMD0000000665	http://biomodels.net/biology-qualifiers/isDescribedBy	pubmed:11027188	
BIOMD0000000666	http://biomodels.net/biology-qualifiers/hasPart	kegg.pathway:map04010	
BIOMD0000000666	http://biomodels.net/biology-qualifiers/hasPart	reactome:R-HSA-2219528	PI3K/AKT Signaling in Cancer
BIOMD0000000666	http://biomodels.net/biology-qualifiers/hasPart	efo:0007815	response to dabrafenib
BIOMD0000000666	http://biomodels.net/biology-qualifiers/hasPart	kegg.pathway:map04151	
BIOMD0000000666	http://biomodels.net/biology-qualifiers/hasPart	reactome:R-HSA-5683057	MAPK family signaling cascades
BIOMD0000000666	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000666	
BIOMD0000000666	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1609190000	
BIOMD0000000666	http://biomodels.net/biology-qualifiers/occursIn	bto:0000848	melanoma cell
BIOMD0000000666	http://biomodels.net/biology-qualifiers/hasProperty	efo:0000756	melanoma
BIOMD0000000666	http://biomodels.net/biology-qualifiers/isDescribedBy	pubmed:27015094	
BIOMD0000000667	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL0848279215	
BIOMD0000000667	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:16007170	
BIOMD0000000667	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000667	
BIOMD0000000667	http://biomodels.net/biology-qualifiers/isVersionOf	go:0043408	regulation of MAPK cascade
BIOMD0000000667	http://biomodels.net/biology-qualifiers/isDescribedBy	pubmed:16007170	
BIOMD0000000668	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1604270000	
BIOMD0000000668	http://biomodels.net/model-qualifiers/isInstanceOf	kegg.pathway:D02368	
BIOMD0000000668	http://biomodels.net/model-qualifiers/isInstanceOf	kegg.pathway:D10417	
BIOMD0000000668	http://biomodels.net/model-qualifiers/isInstanceOf	biomodels.db:MODEL1604270000	
BIOMD0000000668	http://biomodels.net/model-qualifiers/isInstanceOf	bto:0000988	pancreas
BIOMD0000000668	http://biomodels.net/model-qualifiers/isInstanceOf	ncit:C191	Combination Chemotherapy
BIOMD0000000668	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:26252969	
BIOMD0000000668	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000668	
BIOMD0000000668	http://biomodels.net/biology-qualifiers/hasPart	kegg.pathway:D02368	
BIOMD0000000668	http://biomodels.net/biology-qualifiers/hasPart	kegg.pathway:D10417	
BIOMD0000000668	http://biomodels.net/biology-qualifiers/occursIn	bto:0000988	pancreas
BIOMD0000000668	http://biomodels.net/biology-qualifiers/isDescribedBy	ncit:C191	Combination Chemotherapy
BIOMD0000000668	http://biomodels.net/biology-qualifiers/isDescribedBy	pubmed:26252969	
BIOMD0000000669	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1604270001	
BIOMD0000000669	http://biomodels.net/model-qualifiers/isInstanceOf	kegg.pathway:D02368	
BIOMD0000000669	http://biomodels.net/model-qualifiers/isInstanceOf	kegg.pathway:D10417	
BIOMD0000000669	http://biomodels.net/model-qualifiers/isInstanceOf	biomodels.db:MODEL1604270001	
BIOMD0000000669	http://biomodels.net/model-qualifiers/isInstanceOf	bto:0000988	pancreas
BIOMD0000000669	http://biomodels.net/model-qualifiers/isInstanceOf	ncit:C49662	Pharmacodynamic Study
BIOMD0000000669	http://biomodels.net/model-qualifiers/isInstanceOf	ncit:C191	Combination Chemotherapy
BIOMD0000000669	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:26252969	
BIOMD0000000669	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000669	
BIOMD0000000669	http://biomodels.net/biology-qualifiers/hasPart	kegg.pathway:D02368	
BIOMD0000000669	http://biomodels.net/biology-qualifiers/hasPart	kegg.pathway:D10417	
BIOMD0000000669	http://biomodels.net/biology-qualifiers/occursIn	bto:0000988	pancreas
BIOMD0000000669	http://biomodels.net/biology-qualifiers/isDescribedBy	ncit:C49662	Pharmacodynamic Study
BIOMD0000000669	http://biomodels.net/biology-qualifiers/isDescribedBy	ncit:C191	Combination Chemotherapy
BIOMD0000000669	http://biomodels.net/biology-qualifiers/isDescribedBy	pubmed:26252969	
BIOMD0000000670	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000670	
BIOMD0000000670	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1708240000	
BIOMD0000000670	http://biomodels.net/biology-qualifiers/hasProperty	go:0002837	regulation of immune response to tumor cell
BIOMD0000000670	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
BIOMD0000000670	http://biomodels.net/biology-qualifiers/isDescribedBy	pubmed:9661282	
BIOMD0000000671	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1708250001	
BIOMD0000000671	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000671	
BIOMD0000000671	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:26921070	
BIOMD0000000671	http://biomodels.net/biology-qualifiers/isPropertyOf	efo:0000616	neoplasm
BIOMD0000000671	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
BIOMD0000000671	http://biomodels.net/biology-qualifiers/isDescribedBy	pubmed:26921070	
BIOMD0000000671	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
BIOMD0000000672	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1006230019	
BIOMD0000000672	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000672	
BIOMD0000000672	http://biomodels.net/biology-qualifiers/hasPart	ncit:C2267	Melatonin
BIOMD0000000672	http://biomodels.net/biology-qualifiers/hasPart	chebi:16796	melatonin
BIOMD0000000672	http://biomodels.net/biology-qualifiers/isVersionOf	go:0030186	melatonin metabolic process
BIOMD0000000672	http://biomodels.net/biology-qualifiers/hasProperty	go:0007623	circadian rhythm
BIOMD0000000672	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
BIOMD0000000672	http://biomodels.net/biology-qualifiers/isDescribedBy	pubmed:9124558	
BIOMD0000000673	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1006230054	
BIOMD0000000673	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:16906456	
BIOMD0000000673	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000673	
BIOMD0000000673	http://biomodels.net/biology-qualifiers/hasPart	chebi:38325	muscarinic agonist
BIOMD0000000673	http://biomodels.net/biology-qualifiers/isVersionOf	mamo:0000020	pharmacodynamic model
BIOMD0000000673	http://biomodels.net/biology-qualifiers/occursIn	hp:0002511	Alzheimer disease
BIOMD0000000673	http://biomodels.net/biology-qualifiers/isDescribedBy	doi:10.1007/s11095-006-9048-8	
BIOMD0000000674	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1305060000	
BIOMD0000000674	http://biomodels.net/model-qualifiers/isDerivedFrom	biomodels.db:BIOMD0000000268	
BIOMD0000000674	http://biomodels.net/model-qualifiers/isDerivedFrom	biomodels.db:BIOMD0000000190	
BIOMD0000000674	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:21814788	
BIOMD0000000674	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000674	
BIOMD0000000674	http://biomodels.net/biology-qualifiers/hasPart	go:0000096	sulfur amino acid metabolic process
BIOMD0000000674	http://biomodels.net/biology-qualifiers/hasPart	go:0006595	polyamine metabolic process
BIOMD0000000674	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
BIOMD0000000674	http://biomodels.net/biology-qualifiers/isDescribedBy	pubmed:18442411	
BIOMD0000000675	http://biomodels.net/biology-qualifiers/is	biomodels.db:MODEL1006230004	
BIOMD0000000675	http://biomodels.net/biology-qualifiers/isVersionOf	go:0000075	cell cycle checkpoint signaling
BIOMD0000000675	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:4932	Saccharomyces cerevisiae
BIOMD0000000675	http://biomodels.net/biology-qualifiers/isDescribedBy	pubmed:10637314	
BIOMD0000000675	http://biomodels.net/biology-qualifiers/isDescribedBy	pubmed:10098216	
BIOMD0000000675	http://biomodels.net/biology-qualifiers/isDescribedBy	pubmed:9552349	
BIOMD0000000675	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1006230004	
BIOMD0000000675	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000675	
BIOMD0000000676	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1006230005	
BIOMD0000000676	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:16864000	
BIOMD0000000676	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000676	
BIOMD0000000676	http://biomodels.net/biology-qualifiers/isVersionOf	go:0006809	nitric oxide biosynthetic process
BIOMD0000000676	http://biomodels.net/biology-qualifiers/occursIn	bto:0001854	vascular endothelial cell
BIOMD0000000676	http://biomodels.net/biology-qualifiers/isDescribedBy	pubmed:16864000	
BIOMD0000000677	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1006230007	
BIOMD0000000677	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000677	
BIOMD0000000677	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:16709736	
BIOMD0000000677	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1006230007	
BIOMD0000000677	http://biomodels.net/biology-qualifiers/isVersionOf	go:0006936	muscle contraction
BIOMD0000000677	http://biomodels.net/biology-qualifiers/isDescribedBy	pubmed:16709736	
BIOMD0000000678	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL0912160005	
BIOMD0000000678	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000678	
BIOMD0000000678	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:12881417	
BIOMD0000000678	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL0912160005	
BIOMD0000000678	http://biomodels.net/biology-qualifiers/isVersionOf	go:0033173	calcineurin-NFAT signaling cascade
BIOMD0000000678	http://biomodels.net/biology-qualifiers/occursIn	bto:0000661	JURKAT cell
BIOMD0000000678	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
BIOMD0000000678	http://biomodels.net/biology-qualifiers/isDescribedBy	pubmed:12881417	
BIOMD0000000679	http://biomodels.net/biology-qualifiers/isVersionOf	go:0061041	regulation of wound healing
BIOMD0000000679	http://biomodels.net/biology-qualifiers/hasProperty	efo:0000400	diabetes mellitus
BIOMD0000000679	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
BIOMD0000000679	http://biomodels.net/biology-qualifiers/isDescribedBy	pubmed:16794927	
BIOMD0000000679	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1006230002	
BIOMD0000000679	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000679	
BIOMD0000000680	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1006230011	
BIOMD0000000680	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:16794927	
BIOMD0000000680	http://biomodels.net/biology-qualifiers/isVersionOf	go:0061041	regulation of wound healing
BIOMD0000000680	http://biomodels.net/biology-qualifiers/hasProperty	efo:0000400	diabetes mellitus
BIOMD0000000680	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
BIOMD0000000680	http://biomodels.net/biology-qualifiers/isDescribedBy	pubmed:16794927	
BIOMD0000000680	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000680	
BIOMD0000000681	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1006230098	
BIOMD0000000681	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:16794927	
BIOMD0000000681	http://biomodels.net/biology-qualifiers/isVersionOf	go:0061041	regulation of wound healing
BIOMD0000000681	http://biomodels.net/biology-qualifiers/hasProperty	efo:0000400	diabetes mellitus
BIOMD0000000681	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
BIOMD0000000681	http://biomodels.net/biology-qualifiers/isDescribedBy	pubmed:16794927	
BIOMD0000000681	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000681	
BIOMD0000000682	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1006230006	
BIOMD0000000682	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000682	
BIOMD0000000682	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:15178199	
BIOMD0000000682	http://biomodels.net/model-qualifiers/isDerivedFrom	pubmed:6305437	
BIOMD0000000682	http://biomodels.net/model-qualifiers/isDerivedFrom	pubmed:4263005	
BIOMD0000000682	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1006230006	
BIOMD0000000682	http://biomodels.net/biology-qualifiers/isVersionOf	go:0098900	regulation of action potential
BIOMD0000000682	http://biomodels.net/biology-qualifiers/occursIn	bto:0000991	pancreatic islet
BIOMD0000000682	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
BIOMD0000000682	http://biomodels.net/biology-qualifiers/isDescribedBy	pubmed:15178199	
BIOMD0000000683	http://biomodels.net/biology-qualifiers/isVersionOf	efo:0000764	HIV infection
BIOMD0000000683	http://biomodels.net/biology-qualifiers/isVersionOf	go:0046718	viral entry into host cell
BIOMD0000000683	http://biomodels.net/biology-qualifiers/occursIn	bto:0002417	helper T-lymphocyte
BIOMD0000000683	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
BIOMD0000000683	http://biomodels.net/biology-qualifiers/isDescribedBy	pubmed:10588728	
BIOMD0000000683	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1006230062	
BIOMD0000000683	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000683	
BIOMD0000000684	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1006230061	
BIOMD0000000684	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:13678598	
BIOMD0000000684	http://biomodels.net/biology-qualifiers/isVersionOf	go:0002250	adaptive immune response
BIOMD0000000684	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
BIOMD0000000684	http://biomodels.net/biology-qualifiers/isDescribedBy	pubmed:13678598	
BIOMD0000000684	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000684	
